date,heart_rate_mean,heart_rate_min,heart_rate_max,heart_rate_std,hrv_mean,hrv_min,hrv_max,hrv_std,steps_sum,steps_max,resting_hr_mean,vo2max_mean,respiratory_rate_mean,respiratory_rate_min,respiratory_rate_max,spo2_percent_mean,spo2_percent_min,active_energy_cal_sum,basal_energy_cal_sum,distance_walk_run_m_sum,flights_sum,exercise_minutes_sum,stand_minutes_sum,sleeping_wrist_temp_degF_mean,sleep_minutes_sum
2023-09-19,106.02093758389262,81.0,168.0,14.795294930002212,20.267589149888142,11.0508,37.9191,6.2274101488632825,403019.0,976.0,84.92953020134229,34.63590604026846,20.5,20.5,20.5,0.9844854586129754,0.94,1469.127,18345.649,64.394262695,2207.0,1788.0,6244.0,96.2188,29.799999999999883
2023-09-20,82.14925373134328,80.0,88.0,2.2512873848512545,35.995,35.995,35.995,0.0,10065.0,910.0,84.0,34.82,20.5,20.5,20.5,0.94,0.94,8.552,1161.781,4.42296059,67.0,67.0,67.0,96.2188,1.1166666666666623
2023-09-21,81.0,81.0,81.0,0.0,35.995,35.995,35.995,0.0,17831.0,1051.0,84.0,34.82,20.5,20.5,20.5,0.94,0.94,2.162,55.272,8.17550222,60.0,47.0,47.0,96.2188,0.7833333333333302
2023-09-22,99.33393420056764,59.0,139.0,15.508187366737772,29.498550236518447,21.8955,41.9543,5.504611486418055,576731.0,995.0,83.34957426679281,34.82,20.5,20.5,20.5,0.9449668874172185,0.94,1896.094,18303.326,103.568093871,3244.0,2114.0,6951.0,96.2188,35.23333333333319
2023-09-23,99.13509856218548,70.0,146.0,12.383291911461129,28.518999065420562,23.0843,43.7782,3.4824063794497393,212245.0,625.0,73.1078360891445,34.82,20.5,20.5,20.5,0.99,0.99,804.561,18224.303,71.400381488,2567.0,1391.0,2858.0,96.21880000000002,23.18333333333324
2023-09-24,97.74809937264742,71.0,121.0,7.868864103947537,32.862261606022585,25.9989,33.4311,1.9771313300493594,124809.0,541.0,75.0,34.82,20.5,20.5,20.5,0.99,0.99,460.222,12090.051,47.76137779,797.0,797.0,1787.0,96.2188,13.28333333333328
2023-09-25,103.73846477768092,84.0,150.0,12.611278817604276,26.726903487358328,14.3188,33.4311,4.987518381053759,271560.0,1043.0,84.34612031386224,34.82,20.5,20.5,20.5,0.99,0.99,874.777,11829.703,36.82874861,1885.0,1147.0,3588.0,96.2188,19.116666666666593
2023-09-26,98.55660377358491,72.0,142.0,14.635800054691357,14.3188,14.3188,14.3188,0.0,299197.0,1049.0,74.0,34.82,20.5,20.5,20.5,0.9900000000000001,0.99,1356.165,6764.43,26.219542675,1315.0,742.0,2780.0,96.2188,12.366666666666617
2023-09-27,102.17316361892583,64.0,149.0,16.305647436982326,23.192585613810742,14.3188,39.7209,8.064947466363652,594785.0,1110.0,66.94820971867007,34.82,20.5,20.5,20.5,0.99,0.99,2904.739,11095.32,54.87856351,3072.0,1564.0,5583.0,96.21879999999999,26.066666666666563
2023-09-28,90.3179734466972,54.0,145.0,16.913407905961577,50.90763871811641,36.1347,119.46,15.939852183232556,550960.0,985.0,58.02027468933944,34.82,20.5,20.5,20.5,0.9852648790058862,0.95,4285.6669999999995,12122.831,43.271400845,2081.0,1529.0,5270.0,96.2188,25.48333333333323
2023-09-29,101.71544162976086,57.0,149.0,15.958204434233764,42.43389995571302,19.2124,87.3733,16.76543583289386,1111524.0,1092.0,59.25243578387954,34.75748892825509,20.5,20.5,20.5,0.9984676705048715,0.96,7789.859,14254.349,138.197964604,3065.0,2258.0,7910.0,96.2188,37.633333333333184
2023-09-30,96.61234183082271,53.0,128.0,11.251486095469467,50.011520857473926,23.0037,70.7251,7.313750157261037,160841.0,600.0,77.61066048667439,34.67,20.5,20.5,20.5,0.9909733487833141,0.99,2951.411,8439.618,42.334841234,1805.0,863.0,1807.0,96.2188,14.383333333333276
2023-10-01,85.83496763678697,64.0,123.0,9.586701759497277,32.37322619324796,27.6806,103.566,16.400770970190518,111222.0,574.0,65.62165308498254,34.67,20.5,20.5,20.5,1.0,1.0,2811.384,8922.951,32.338738185,2423.0,859.0,1643.0,96.2188,14.31666666666661
2023-10-02,90.57108787878789,51.0,153.0,22.577286631881208,44.50750527497194,28.4637,51.2213,8.607196059522638,264890.0,1087.0,53.0,34.67,20.5,20.5,20.5,0.9897755331088665,0.96,1401.6299999999999,8976.105,34.691356895,2927.0,891.0,2535.0,96.2188,14.849999999999941
2023-10-03,98.0,98.0,98.0,0.0,51.2213,51.2213,51.2213,0.0,13354.0,1019.0,53.0,34.67,20.5,20.5,20.5,0.99,0.99,2.7279999999999998,397.549,5.48937644,180.0,62.0,62.0,96.2188,1.0333333333333292
2023-10-04,98.0,98.0,98.0,0.0,51.2213,51.2213,51.2213,0.0,16955.0,923.0,53.0,34.67,20.5,20.5,20.5,0.9899999999999999,0.99,3.344,4495.628,6.54590874,166.0,76.0,76.0,96.2188,1.2666666666666617
2023-10-05,96.76881657914478,67.0,145.0,14.486321865789531,65.34397224306076,18.0531,101.512,23.270945454811333,613761.0,1014.0,69.66841710427607,34.69460615153789,20.5,20.5,20.5,0.9832183045761439,0.98,4373.939,9372.891,112.01015,1998.0,1333.0,5350.0,96.2188,22.21666666666658
2023-10-06,110.11697985739751,47.0,186.0,18.310582924377798,31.28662602495544,18.0531,48.5123,10.140055034883366,786667.0,1069.0,83.32620320855615,35.89648841354724,20.5,20.5,20.5,0.9816755793226382,0.98,6404.554999999999,12452.289,93.9528119,2445.0,1683.0,6275.0,96.2188,28.049999999999887
2023-10-07,101.89214117032392,61.0,136.0,19.212318535253353,30.512405120167188,29.6145,57.3337,4.910007067377776,168850.0,813.0,65.64890282131661,37.46,20.5,20.5,20.5,1.0,1.0,2935.115,10078.008,36.46443083,1473.0,957.0,2074.0,96.2188,15.949999999999937
2023-10-08,93.49061796071095,44.0,121.0,21.387980368353485,41.33396669784845,18.0771,95.7959,15.97217584658773,195794.0,841.0,52.0,37.46,20.5,20.5,20.5,0.9893171188026192,0.92,3245.671,10352.61,47.024408901,1931.0,1069.0,2678.0,96.2188,17.816666666666595
2023-10-09,73.0,73.0,73.0,0.0,18.0771,18.0771,18.0771,0.0,20937.0,1130.0,52.0,37.46,20.5,20.5,20.5,0.9899999999999999,0.99,252.41400000000002,4279.756,9.0963543,99.0,76.0,228.0,96.2188,1.2666666666666617
2023-10-10,104.24918739352641,58.0,142.0,14.875113382197878,34.059477938671215,8.87088,55.1061,16.00818287845366,400799.0,1121.0,73.40034071550255,37.46,20.5,20.5,20.5,0.99,0.99,3542.963,9334.692000000001,68.95695273,1954.0,1174.0,4437.0,96.2188,19.56666666666659
2023-10-11,100.68080469858157,58.0,167.0,14.806194096308335,34.429254964539005,19.8104,47.5884,9.592748008672041,483961.0,1073.0,79.74468085106383,37.46,20.5,20.5,20.5,0.9846719858156029,0.97,3809.24,10817.794,62.5090378,4171.0,1128.0,3676.0,96.2188,18.799999999999926
2023-10-12,102.5309572755418,66.0,154.0,17.186340927747363,25.970843859649122,18.3404,55.8263,6.751889643536681,401553.0,993.0,71.30650154798762,37.61731682146543,20.5,20.5,20.5,0.9709287925696594,0.97,2342.388,7470.766,34.318477185,1215.0,969.0,2953.0,96.2188,16.149999999999935
2023-10-13,92.5075993951613,45.0,122.0,13.086777625608153,42.864752116935485,15.4646,59.3122,17.558207143267442,298331.0,1017.0,71.18145161290323,37.88122983870968,20.5,20.5,20.5,0.9954637096774194,0.98,3375.0,8962.981,43.244544935,993.0,992.0,2976.0,96.2188,16.533333333333267
2023-10-14,94.25042674157302,73.0,116.0,9.144769549033818,23.67091348314607,20.02,52.4555,7.814350786023432,56881.0,406.0,80.0,37.94,20.5,20.5,20.5,0.993370786516854,0.99,1904.793,7490.229,24.1358922,445.0,445.0,763.0,96.2188,7.416666666666638
2023-10-15,104.76449039010465,60.0,153.0,15.043046886142456,24.070210561370125,15.4333,52.4555,15.657324261467997,414610.0,1087.0,81.9162702188392,37.93446241674595,20.5,20.5,20.5,0.9899524262607041,0.98,3088.197,9474.178,51.06742695,1848.0,1051.0,3359.0,96.2188,17.516666666666598
2023-10-16,96.72484684684684,50.0,141.0,18.54055148470403,19.90258108108108,15.781,21.3914,2.385948976967894,218319.0,1072.0,97.37537537537537,37.93,20.5,20.5,20.5,0.9799999999999999,0.98,1801.029,6019.434,28.195565307,1291.0,666.0,2294.0,96.2188,11.099999999999955
2023-10-17,98.79031742482653,50.0,150.0,17.40955114686734,28.027260447185814,21.3914,36.4308,4.847306801837771,567174.0,1121.0,72.6615265998458,37.93,20.5,20.5,20.5,0.9880185042405552,0.98,3635.6620000000003,9383.018,52.416734149,2287.0,1297.0,4412.0,96.2188,21.616666666666582
2023-10-18,84.0,84.0,84.0,0.0,36.4308,36.4308,36.4308,0.0,19088.0,936.0,72.0,37.93,20.5,20.5,20.5,0.9800000000000001,0.98,131.668,4643.826,7.38302387,137.0,83.0,249.0,96.2188,1.3833333333333278
2023-10-19,98.89009643268123,48.0,150.0,15.421934254692196,45.777214902186415,10.9165,61.5335,10.82435459602547,981941.0,1003.0,61.12428078250863,38.62037974683545,20.5,20.5,20.5,0.9708745684695052,0.96,3360.704,10059.819,67.5536679632,4689.0,1738.0,7161.0,96.2188,28.96666666666655
2023-10-20,90.50411515151515,64.0,114.0,10.965596493345515,45.27280872359963,20.7988,61.5335,10.438093698168883,378270.0,1083.0,62.0,39.01,20.5,20.5,20.5,1.0,1.0,3423.384,8673.43,54.449719041,2733.0,1089.0,3330.0,96.2188,18.149999999999928
2023-10-21,92.60222383900928,62.0,119.0,10.250980291545966,42.816251702786374,37.6719,43.2855,1.5549022087514175,97596.0,385.0,68.58513931888545,39.01,20.5,20.5,20.5,1.0,1.0,2359.599,8137.421,32.567244511,1938.0,646.0,1121.0,96.2188,10.766666666666623
2023-10-22,94.37596186440678,53.0,151.0,17.11222972801945,54.36284350282486,25.6886,86.3378,26.14854150090888,95946.0,487.0,63.61581920903955,39.01,20.5,20.5,20.5,0.9928672316384182,0.98,3224.803,9429.616,38.54052076,2124.0,708.0,1436.0,96.21880000000002,11.799999999999953
2023-10-23,66.2025661971831,54.0,87.0,8.360416474468044,67.37302007042253,28.0198,114.902,27.642671387173824,25847.0,955.0,56.0,39.01,20.5,20.5,20.5,0.985387323943662,0.98,156.598,7272.194,9.8054168,852.0,284.0,837.0,96.2188,4.733333333333315
2023-10-24,100.65473990228013,67.0,141.0,12.402616700275454,32.280671335504884,17.9448,79.9323,26.158020149515746,278610.0,1070.0,87.60260586319218,39.014071661237786,20.5,20.5,20.5,0.9800000000000001,0.98,1971.085,7063.663,38.068657775,1158.0,614.0,2036.0,96.2188,10.233333333333293
2023-10-25,103.9105987531172,83.0,133.0,9.175728006641947,31.721371820448876,17.9448,39.3789,9.695611154003087,118865.0,1097.0,83.71820448877806,39.11,20.5,20.5,20.5,0.9800000000000001,0.98,1064.912,5352.329,17.9676955,401.0,401.0,1247.0,96.2188,6.683333333333307
2023-10-26,103.83700039447731,75.0,141.0,11.870902878223848,29.676229783037474,15.5096,69.664,12.012134581378888,639665.0,1031.0,80.0,39.11,20.5,20.5,20.5,0.9771071663379356,0.95,3291.481,9193.709,71.530643835,2638.0,1521.0,5466.0,96.2188,25.3499999999999
2023-10-27,92.91103662790698,73.0,134.0,13.242170357608957,28.710311337209305,24.1046,44.6945,5.426108178066044,100159.0,1041.0,76.34883720930233,39.11,20.5,20.5,20.5,1.0,1.0,743.592,5364.407,13.388213815,485.0,344.0,910.0,96.2188,5.73333333333331
2023-10-28,100.15882410714286,75.0,171.0,17.866437951704295,24.348608482142858,13.0756,36.5845,2.440180868067923,109211.0,860.0,82.0922619047619,39.11,20.5,20.5,20.5,0.9995684523809525,0.99,2540.363,9383.392,31.096592475,1122.0,672.0,1293.0,96.2188,11.199999999999955
2023-10-29,100.86938975903614,76.0,143.0,9.82342950064803,37.71332211703959,13.0756,73.4363,18.97604872285129,225940.0,669.0,83.84509466437177,39.11,20.5,20.5,20.5,1.0,1.0,3338.257,8535.601,58.22905259,2872.0,1162.0,2625.0,96.2188,19.36666666666659
2023-10-30,95.33025113464448,72.0,137.0,10.868909077541588,34.489698638426624,18.7882,54.9812,16.107020046293798,147191.0,855.0,77.87291981845688,39.11,20.5,20.5,20.5,0.982072617246596,0.97,2549.303,8051.771,27.830010855,1269.0,661.0,1623.0,96.2188,11.016666666666623
2023-10-31,104.87210163170164,70.0,137.0,14.955097121211649,37.58739098679099,20.8153,51.5998,12.056889276962485,523190.0,978.0,74.86324786324786,39.11,20.5,20.5,20.5,0.9699999999999999,0.97,3292.489,7583.49,76.527534293,1586.0,1287.0,4215.0,96.2188,21.449999999999914
2023-11-01,76.73048343558283,65.0,84.0,4.064315802946664,37.824222085889566,31.7304,40.0774,3.7168832770631446,19232.0,1115.0,67.0,39.11,20.5,20.5,20.5,0.9699999999999999,0.97,193.174,4952.36,8.222204455,346.0,163.0,271.0,96.2188,2.7166666666666557
2023-11-02,97.20633288461539,45.0,132.0,16.500797364445106,45.69750711538461,21.0738,68.5777,10.336296499792098,393356.0,1048.0,71.79134615384615,39.032240384615385,20.5,20.5,20.5,0.9877115384615385,0.97,3015.848,8147.276,50.36514473,1637.0,1040.0,3189.0,96.2188,17.333333333333265
2023-11-03,94.80147536231884,61.0,119.0,12.343799100681062,37.24050479375696,25.4593,55.3882,10.399032007378342,345379.0,1041.0,70.0,39.18,20.5,20.5,20.5,0.9999554069119287,0.99,1895.454,7273.125,25.81258449,897.0,897.0,3016.0,96.2188,14.94999999999994
2023-11-04,94.38619322709162,67.0,133.0,9.699001323451188,25.568648339973436,17.1239,48.0083,11.657469624047316,137179.0,838.0,77.39309428950864,39.18,20.5,20.5,20.5,0.9904913678618859,0.99,3003.638,9227.013,38.348007239,1338.0,753.0,1532.0,96.2188,12.549999999999951
2023-11-05,100.22695935706085,68.0,142.0,15.08749874877545,28.90117198622273,27.1993,37.262,1.985689813571114,266213.0,1045.0,73.0,39.18,20.5,20.5,20.5,0.9994029850746269,0.98,3196.7,10076.293,44.312777794,1345.0,871.0,2387.0,96.2188,14.516666666666609
2023-11-06,97.47450137195122,73.0,125.0,12.91297973044502,29.59146570121951,27.1993,35.1934,3.2101332496797808,252221.0,826.0,75.0,39.18,20.5,20.5,20.5,0.98,0.98,1350.905,5741.656,18.540817230000002,770.0,656.0,2097.0,96.2188,10.93333333333329
2023-11-07,95.30850394736842,75.0,160.0,16.52812354655346,37.39840751879699,30.0145,52.9008,8.957674752645392,252540.0,1096.0,76.90601503759399,39.18,20.5,20.5,20.5,0.9835714285714285,0.98,1359.959,5158.092,25.09490588,979.0,532.0,1880.0,96.2188,8.866666666666632
2023-11-08,79.0,79.0,79.0,0.0,52.9008,52.9008,52.9008,0.0,134871.0,1172.0,77.0,39.18,20.5,20.5,20.5,1.0,1.0,772.296,4181.068,14.69980784,456.0,301.0,943.0,96.2188,5.016666666666647
2023-11-09,95.21868787276343,72.0,122.0,11.820363981256849,52.9008,52.9008,52.9008,0.0,219051.0,862.0,73.2544731610338,39.18,20.5,20.5,20.5,0.9924850894632207,0.99,1880.876,5162.594,32.230032674,555.0,503.0,1583.0,96.2188,8.3833333333333
2023-11-10,88.81529553440703,53.0,117.0,11.309047035769531,55.41376442166911,31.7518,68.5335,12.890929363132352,451223.0,1013.0,72.02049780380673,39.18,20.5,20.5,20.5,0.9919985358711566,0.99,2501.975,9520.417,39.43977329,1968.0,1366.0,4654.0,96.21880000000002,22.766666666666577
2023-11-11,95.47336042031525,45.0,123.0,12.052584844049315,41.429414185639224,21.2713,81.5983,24.194905384740334,338027.0,1100.0,71.0,39.18,20.5,20.5,20.5,1.0,1.0,4387.176,10033.632,56.683647084,2463.0,1142.0,3360.0,96.2188,19.033333333333257
2023-11-12,94.20997631118881,70.0,139.0,12.420653842875549,40.28578041958042,17.188,43.4523,4.954706135910562,394326.0,1054.0,72.99125874125875,39.18,20.5,20.5,20.5,1.0,1.0,3093.483,9842.98,48.111849572,1879.0,1144.0,2813.0,96.2188,19.066666666666592
2023-11-13,94.32699419263456,44.0,125.0,13.960912148738817,59.43270566572238,17.188,88.348,33.99466263172111,269294.0,866.0,70.0042492917847,39.18,20.5,20.5,20.5,1.0,1.0,1242.942,6010.091,23.95915357,841.0,706.0,2021.0,96.2188,11.76666666666662
2023-11-14,107.66978509615386,79.0,156.0,14.831141456956784,63.67233669871795,28.9135,88.348,23.776076493305663,257347.0,987.0,82.20833333333333,39.18,20.5,20.5,20.5,1.0,1.0,1906.2169999999999,5348.933,30.220519965,1093.0,624.0,2317.0,96.2188,10.39999999999996
2023-11-15,88.0,88.0,88.0,0.0,51.2166,51.2166,51.2166,0.0,12794.0,874.0,83.0,39.18,20.5,20.5,20.5,1.0,1.0,1576.97,615.04,4.79957603,85.0,62.0,310.0,96.2188,1.0333333333333292
2023-11-16,96.73500913160251,43.0,133.0,14.005624079977572,42.17330859444942,21.4963,60.4522,9.441719113312637,450906.0,1075.0,71.03222918531782,39.18,20.5,20.5,20.5,1.0,1.0,3680.818,7659.661,66.44484799,2009.0,1117.0,3615.0,96.2188,18.616666666666593
2023-11-17,75.89504406779662,64.0,99.0,7.458859914183309,21.908133333333332,18.5758,36.2791,5.372552758821985,18621.0,1091.0,66.02824858757062,39.18,20.5,20.5,20.5,1.0,1.0,188.236,4726.615,8.10060016,271.0,177.0,179.0,96.21880000000002,2.949999999999988
2023-11-18,102.09638763082779,57.0,158.0,16.12508135678962,22.775437297811607,17.1301,41.1869,9.587637710698983,291575.0,953.0,67.92388201712654,39.18,20.5,20.5,20.5,1.0,1.0,3693.274,9694.589,56.63393415,2043.0,1051.0,3071.0,96.2188,17.516666666666598
2023-11-19,100.24624060721062,68.0,132.0,13.334060264939655,31.256651233396585,18.9575,47.1949,10.568617244146456,287750.0,987.0,76.68406072106262,39.18,20.5,20.5,20.5,1.0,1.0,3141.904,9930.671,46.516567968,2366.0,1054.0,3116.0,96.2188,17.566666666666595
2023-11-20,80.47,78.0,89.0,1.635805179677144,47.1949,47.1949,47.1949,0.0,10992.0,906.0,77.0,39.18,20.5,20.5,20.5,1.0,1.0,88.136,4379.109,4.05301677,151.0,100.0,384.0,96.21880000000002,1.66666666666666
2023-11-21,76.08198854625552,48.0,95.0,7.786418590734367,56.40243480176211,22.7827,74.4015,14.159351444654963,14533.0,1078.0,67.56387665198238,39.18,20.5,20.5,20.5,1.0,1.0,260.804,5880.445,5.93123303,392.0,227.0,680.0,96.2188,3.783333333333318
2023-11-22,73.24242424242425,72.0,80.0,2.551873697737054,22.7827,22.7827,22.7827,0.0,22099.0,1125.0,72.0,39.18,20.5,20.5,20.5,0.9881818181818182,0.98,46.543,1001.26,9.35845032,193.0,99.0,99.0,96.2188,1.6499999999999935
2023-11-23,72.0,72.0,72.0,0.0,22.7827,22.7827,22.7827,0.0,696.0,146.0,72.0,39.18,20.5,20.5,20.5,0.99,0.99,0.94,90.16,0.25958771,10.0,10.0,10.0,96.2188,0.16666666666666602
2023-11-24,72.0,72.0,72.0,0.0,22.7827,22.7827,22.7827,0.0,336.0,77.0,72.0,39.18,20.5,20.5,20.5,0.9900000000000001,0.99,1.034,99.176,0.13122645,11.0,11.0,11.0,96.2188,0.1833333333333326
2023-11-25,101.96633415326396,71.0,148.0,15.198496739352056,24.423550614947967,21.5634,36.3099,2.794869481611689,345882.0,1112.0,78.95364238410596,39.18,20.5,20.5,20.5,0.9940018921475876,0.99,3234.122,9826.991,39.388223773,2342.0,1057.0,2960.0,96.2188,17.616666666666596
2023-11-26,95.44154228694714,72.0,153.0,13.263867085666348,26.278809708737864,23.8011,34.0593,3.5865021974665816,190052.0,1024.0,75.0,39.18,20.5,20.5,20.5,0.9970873786407767,0.98,4059.761,10102.27,45.125985145,2682.0,927.0,2313.0,96.2188,15.449999999999939
2023-11-27,94.55647011173184,65.0,141.0,22.36973630050159,62.57767402234637,29.0667,109.583,39.744264574832805,146873.0,1042.0,66.02513966480447,39.18,20.5,20.5,20.5,1.0,1.0,661.645,5836.461,14.49049179,660.0,358.0,1025.0,96.2188,5.966666666666643
2023-11-28,93.99532237237237,72.0,136.0,13.53637398718126,64.86580225225225,13.7041,109.583,30.30243549407608,230323.0,1120.0,73.57957957957957,39.18,20.5,20.5,20.5,1.0,1.0,2801.853,5526.352,33.93889499,1151.0,666.0,1774.0,96.2188,11.099999999999955
2023-11-29,67.73375868852459,53.0,91.0,8.309500318900099,55.92479737704918,13.7041,99.9919,25.963216181847013,21023.0,1003.0,55.0,39.18,20.5,20.5,20.5,0.9820983606557377,0.97,204.735,7051.001,8.92797411,777.0,305.0,563.0,96.2188,5.0833333333333135
2023-11-30,87.84137430972389,43.0,139.0,17.562409871664087,62.328535414165664,36.4601,91.7259,9.521490543159082,270296.0,978.0,64.60384153661465,39.18,20.5,20.5,20.5,0.9800000000000001,0.98,2206.177,8055.259,27.5524353,834.0,833.0,2490.0,96.2188,13.883333333333278
2023-12-01,84.20594968152865,48.0,125.0,23.00822198904495,71.45314025477707,35.9179,125.593,28.87691106819327,276936.0,1047.0,53.0,39.18,20.5,20.5,20.5,0.9934012738853504,0.96,1261.704,8338.22,20.95729048,785.0,785.0,2255.0,96.2188,13.08333333333328
2023-12-02,102.29540047125353,48.0,154.0,17.259033988578693,49.360516116870876,23.8012,58.5973,8.007668650973706,262241.0,1081.0,70.94910461828464,38.98681432610745,20.5,20.5,20.5,1.0,1.0,3281.436,10789.582,45.640146451,2061.0,1061.0,3455.0,96.2188,17.683333333333263
2023-12-03,91.68376091794158,62.0,122.143,13.064055967526421,34.67387260083449,18.6904,56.2136,14.396741129361061,91025.0,468.0,67.0,37.19,20.5,20.5,20.5,1.0,1.0,2775.558,9406.542,35.54627473,834.0,719.0,1467.0,96.2188,11.983333333333286
2023-12-04,76.82614029850745,72.0,95.0,6.813336040223608,36.99789402985075,30.6264,40.0086,4.39623997352012,12298.0,1064.0,71.92537313432835,37.19,20.5,20.5,20.5,1.0,1.0,140.447,4612.157,4.999118994,134.0,134.0,232.0,96.2188,2.2333333333333245
2023-12-05,98.01074765840221,67.0,129.0,15.069637811175635,38.408375206611574,28.8378,40.0086,3.9161455500888844,272821.0,1141.0,77.85950413223141,37.19,20.5,20.5,20.5,0.9971625344352618,0.98,2496.0,6875.175,28.532119179,726.0,726.0,2220.0,96.21880000000002,12.099999999999952
2023-12-06,117.0,117.0,117.0,0.0,28.8378,28.8378,28.8378,0.0,14751.0,1064.0,78.0,37.19,20.5,20.5,20.5,0.9800000000000001,0.98,2.967,4915.353,5.72230957,87.0,87.0,348.0,96.21879999999999,1.4499999999999942
2023-12-07,97.62728316239317,65.0,132.0,13.461923621718054,37.08982564102564,16.5524,60.1908,10.487735215309458,487071.0,1059.0,73.13247863247864,37.19,20.5,20.5,20.5,0.981965811965812,0.98,3094.5460000000003,8164.049,46.217953694,2164.0,1170.0,4044.0,96.2188,19.499999999999922
2023-12-08,92.5173279749478,42.0,136.0,17.15218221176588,54.12628956158664,27.5348,56.3795,6.065932453193891,203761.0,991.0,75.0,37.19,20.5,20.5,20.5,1.0,1.0,1219.892,5151.632,18.636986307,658.0,479.0,1451.0,96.2188,7.983333333333301
2023-12-09,95.21586213692946,65.0,126.0,11.631321868094757,33.53260321576764,19.497,46.5064,11.768275705350996,231715.0,1112.0,77.0,37.19,20.5,20.5,20.5,1.0,1.0,4365.383,10665.126,38.11301057,2546.0,964.0,2376.0,96.2188,16.066666666666602
2023-12-10,98.36469748427673,73.0,133.0,11.677346937630224,42.65394201257862,37.1703,51.4817,3.9064713859202205,179792.0,909.0,77.93836477987422,37.26433962264151,20.5,20.5,20.5,1.0,1.0,2895.317,8748.143,38.109455466,1845.0,795.0,1946.0,96.2188,13.249999999999947
2023-12-11,101.08161379844961,45.0,142.0,17.59486918774567,66.03584062015504,34.6734,80.092,17.768843156617237,578156.0,1084.0,67.0170542635659,37.29,20.5,20.5,20.5,1.0,1.0,2863.066,7129.3769999999995,48.386104755,2012.0,1290.0,4401.0,96.2188,21.499999999999915
2023-12-12,95.25722768691588,46.0,150.0,22.555237336373896,45.94205724299065,34.6734,125.909,23.708818504029264,318087.0,1122.0,59.00934579439252,37.260280373831776,20.5,20.5,20.5,0.9939836448598132,0.98,2888.413,8012.309,37.272343015,906.0,856.0,2429.0,96.2188,14.26666666666661
2023-12-13,88.24639188481676,54.0,122.0,11.882888446999734,68.3818837696335,29.4894,125.33,37.95234680157022,174624.0,777.0,64.27225130890052,37.25,20.5,20.5,20.5,0.9708376963350785,0.94,1904.37,7002.042,25.496556,764.0,764.0,1949.0,96.21879999999999,12.733333333333283
2023-12-14,84.0,84.0,84.0,0.0,34.9591,34.9591,34.9591,0.0,7001.0,725.0,66.0,37.25,20.5,20.5,20.5,0.99,0.99,2.87,348.53000000000003,2.67218757,39.0,35.0,35.0,96.2188,0.583333333333331
2023-12-15,76.03121396396395,56.0,91.0,6.073616057548424,55.735148198198196,34.9591,83.771,21.446785894448787,8044.0,106.0,66.95495495495496,37.25,20.5,20.5,20.5,0.9913063063063062,0.99,376.17900000000003,3889.958,3.419445936,224.0,222.0,231.0,96.2188,3.6999999999999855
2023-12-16,92.54629754901961,70.7296,144.0,14.475709519391323,31.312592647058825,13.9506,53.345,15.543885674003699,19790.0,392.0,72.67647058823529,37.25,20.5,20.5,20.5,1.0,1.0,620.922,3500.274,8.86902845,204.0,204.0,374.0,96.2188,3.3999999999999866
2023-12-17,70.72959999999999,70.7296,70.7296,0.0,36.6031,36.6031,36.6031,0.0,2045.0,227.0,73.0,37.25,20.5,20.5,20.5,1.0,1.0,64.89,469.29,0.81143493,45.0,30.0,30.0,96.2188,0.499999999999998
2023-12-18,92.13737538461538,70.7296,123.0,10.03970419266192,42.87332179487179,20.5714,64.7452,16.148232912868156,28560.0,323.0,80.87692307692308,37.25,20.5,20.5,20.5,1.0,1.0,1064.565,6859.436,11.853486798,390.0,390.0,782.0,96.2188,6.499999999999974
2023-12-19,94.11593079178886,71.0,120.0,13.15830100731838,29.08411788856305,14.9712,41.5774,8.008309747675128,34330.0,417.0,73.49266862170089,37.25,20.5,20.5,20.5,0.9925513196480937,0.97,680.05,6286.794,11.414649044999999,354.0,341.0,608.0,96.2188,5.6833333333333105
2023-12-20,122.21368803418804,73.0,177.0,18.591355480948614,22.716900341880343,9.89347,41.5774,13.063015763658987,32014.0,454.0,99.42307692307692,37.25,20.5,20.5,20.5,0.99,0.99,679.53,3200.033,9.286075910000001,234.0,234.0,466.0,96.2188,3.8999999999999844
2023-12-21,97.1726487046632,77.0,142.0,13.985013301488962,16.712012538860105,9.89347,38.9274,9.536703288215136,16206.0,279.0,84.76165803108809,37.25,20.5,20.5,20.5,0.9762694300518134,0.94,324.935,3344.143,6.534848626,193.0,193.0,315.0,96.2188,3.216666666666654
2023-12-22,94.59003153846155,78.0,130.0,10.51038212848815,29.58401641025641,21.8847,50.5702,12.690422287792732,34282.0,344.0,80.43076923076923,37.25,20.5,20.5,20.5,0.94,0.94,811.619,5730.665,9.05315672,390.0,390.0,708.0,96.2188,6.499999999999974
2023-12-23,85.0,85.0,85.0,0.0,50.5702,50.5702,50.5702,0.0,2497.0,224.0,80.0,37.25,20.5,20.5,20.5,0.94,0.94,28.445999999999998,38.873999999999995,0.952333763,33.0,33.0,33.0,96.2188,0.5499999999999978
2023-12-24,85.0,85.0,85.0,0.0,50.5702,50.5702,50.5702,0.0,5761.0,390.0,80.0,37.25,20.5,20.5,20.5,0.94,0.94,58.616,3558.604,2.28711714,107.0,68.0,68.0,96.2188,1.1333333333333289
